State,District Name,School Name
Texas,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,Stephen F Austin State University Charter School
Texas,CHIRENO ISD,Chireno High School 
Texas,CHIRENO ISD,Nacogdoches Co Alter Ed Coop
Texas,CHIRENO ISD,Chireno Elementary
Texas,CUSHING ISD,Cushing School
Texas,CUSHING ISD,Cushing Elementary
Texas,GARRISON ISD,Garrison High School 
Texas,GARRISON ISD,Nacogdoches County Disciplinary Alternative Education Program Coop
Texas,GARRISON ISD,Garrison Middle
Texas,GARRISON ISD,Garrison Elementary
Texas,NACOGDOCHES ISD,Nacogdoches High School 
Texas,NACOGDOCHES ISD,Nacogdoches Co Alter Ed Coop
Texas,NACOGDOCHES ISD,Malcolm Rector Technical High School 
Texas,NACOGDOCHES ISD,Mike Moses Middle
Texas,NACOGDOCHES ISD,Mcmichael Middle
Texas,NACOGDOCHES ISD,Brooks-Quinn-Jones Elementary
Texas,NACOGDOCHES ISD,Emeline Carpenter Elementary
Texas,NACOGDOCHES ISD,Fredonia Elementary
Texas,NACOGDOCHES ISD,Nettie Marshall Academy Of Dual Language
Texas,NACOGDOCHES ISD,Raguet Elementary
Texas,NACOGDOCHES ISD,Thomas J Rusk Elementary
Texas,WODEN ISD,Woden High School 
Texas,WODEN ISD,Woden Junior High
Texas,WODEN ISD,Woden Elementary
Texas,CENTRAL HEIGHTS ISD,Central Heights High School 
Texas,CENTRAL HEIGHTS ISD,Central Heights Middle
Texas,CENTRAL HEIGHTS ISD,Central Heights Elementary
Texas,MARTINSVILLE ISD,Martinsville School
Texas,MARTINSVILLE ISD,Nacogdoches Co Alter Ed Coop
Texas,ETOILE ISD,Etoile Elementary
Texas,DOUGLASS ISD,Douglass School
Texas,BLOOMING GROVE ISD,Blooming Grove High School 
Texas,BLOOMING GROVE ISD,Blooming Grove Junior High
Texas,BLOOMING GROVE ISD,Blooming Grove Elementary
Texas,BLOOMING GROVE ISD,Navarro County Disciplinary Alternative Education Program/Abc
Texas,CORSICANA ISD,Corsicana H Igh School
Texas,CORSICANA ISD,Corsicana Middle
Texas,CORSICANA ISD,Collins Int
Texas,CORSICANA ISD,Bowie Elementary
Texas,CORSICANA ISD,Jose Antonio Navarro Elementary
Texas,CORSICANA ISD,Fannin Elementary
Texas,CORSICANA ISD,Sam Houston Elementary
Texas,CORSICANA ISD,Carroll Elementary
Texas,CORSICANA ISD,Drane Early Learning Center
Texas,DAWSON ISD,Dawson High School 
Texas,DAWSON ISD,Dawson Disciplinary Alternative Education Program
Texas,DAWSON ISD,Dawson Elementary
Texas,FROST ISD,Frost High School 
Texas,FROST ISD,Navarro County Aep/Abc
Texas,FROST ISD,Frost Elementary
Texas,KERENS ISD,Kerens School
Texas,MILDRED ISD,Mildred High School 
Texas,MILDRED ISD,Mildred Elementary
Texas,RICE ISD,Rice High School 
Texas,RICE ISD,Rice Intermediate/Middle School
Texas,RICE ISD,Rice Elementary
Texas,BURKEVILLE ISD,Burkeville High School 
Texas,BURKEVILLE ISD,Burkeville Middle
Texas,BURKEVILLE ISD,Burkeville Elementary
Texas,NEWTON ISD,Newton High School 
Texas,NEWTON ISD,Newton Middle
Texas,NEWTON ISD,Newton Elementary
Texas,DEWEYVILLE ISD,Deweyville High School 
Texas,DEWEYVILLE ISD,Deweyville Elementary
Texas,ROSCOE COLLEGIATE ISD,Roscoe Collegiate High School 
Texas,ROSCOE COLLEGIATE ISD,Wallace High School 
Texas,ROSCOE COLLEGIATE ISD,Roscoe Elementary
Texas,SWEETWATER ISD,Sweetwater High School 
Texas,SWEETWATER ISD,Wallace Accelerated High School 
Texas,SWEETWATER ISD,Sweetwater Middle
Texas,SWEETWATER ISD,Cowen Early Childhood Center
Texas,SWEETWATER ISD,East Ridge Elementary
Texas,SWEETWATER ISD,Sweetwater Int
Texas,SWEETWATER ISD,Southeast Elementary
Texas,BLACKWELL CISD,Blackwell School
Texas,BLACKWELL CISD,Wallace Accelerated High School 
Texas,HIGHLAND ISD,Highland School
Texas,HIGHLAND ISD,Wallace Alternative Campus
Texas,DR M L GARZA-GONZALEZ CHARTER SCHOOL,Dr M L Garza-Gonzalez Charter School
Texas,DR M L GARZA-GONZALEZ CHARTER SCHOOL,Accelerated Learning Center
Texas,DR M L GARZA-GONZALEZ CHARTER SCHOOL,Gcclr Institute Of Technology
Texas,CORPUS CHRISTI MONTESSORI SCHOOL,Corpus Christi Montessori School
Texas,SEASHORE CHARTER SCHOOLS,Seashore Middle Acad
Texas,SEASHORE CHARTER SCHOOLS,Seashore Learning Center
Texas,AGUA DULCE ISD,Agua Dulce High School 
Texas,AGUA DULCE ISD,Agua Dulce Elementaryementary School
Texas,BISHOP CISD,Bishop High School 
Texas,BISHOP CISD,Nueces Co Juvenile Justice Alternative Education Programs
Texas,BISHOP CISD,Lillion Elementaryuehrs Junior High
Texas,BISHOP CISD,Bishop Elementary
Texas,BISHOP CISD,Bishop Primary
Texas,BISHOP CISD,Petronila Elementary
Texas,CALALLEN ISD,Calallen High School 
Texas,CALALLEN ISD,Nueces Co Juvenile Justice Alternative Education Programs
Texas,CALALLEN ISD,Calallen Charter High School 
Texas,CALALLEN ISD,Calallen Middle
Texas,CALALLEN ISD,Magee Elementary
Texas,CALALLEN ISD,Calallen East Elementary
Texas,CALALLEN ISD,Calallen Wood River Elementary
Texas,CORPUS CHRISTI ISD,Carroll High School 
Texas,CORPUS CHRISTI ISD,King High School 
Texas,CORPUS CHRISTI ISD,Roy Miller High School  And Metro School Of Design
Texas,CORPUS CHRISTI ISD,Moody High School 
Texas,CORPUS CHRISTI ISD,Ray High School 
Texas,CORPUS CHRISTI ISD,Collegiate High School 
Texas,CORPUS CHRISTI ISD,Coles High School  And Educational Center
Texas,CORPUS CHRISTI ISD,Nueces Co Juvenile Justice Alternative Education Programs
Texas,CORPUS CHRISTI ISD,Harold T Branch Academy For Career & Technical Ed
Texas,CORPUS CHRISTI ISD,Veterans Memorial High School 
Texas,CORPUS CHRISTI ISD,Baker Middle
Texas,CORPUS CHRISTI ISD,Browne Middle
Texas,CORPUS CHRISTI ISD,Cullen Middle
Texas,CORPUS CHRISTI ISD,Cunningham Middle
Texas,CORPUS CHRISTI ISD,Driscoll Middle
Texas,CORPUS CHRISTI ISD,Haas Middle
Texas,CORPUS CHRISTI ISD,Hamlin Middle
Texas,CORPUS CHRISTI ISD,Martin Middle
Texas,CORPUS CHRISTI ISD,South Park Middle
Texas,CORPUS CHRISTI ISD,Student Support Center
Texas,CORPUS CHRISTI ISD,Kaffie Middle
Texas,CORPUS CHRISTI ISD,Grant Middle
Texas,CORPUS CHRISTI ISD,Adkins Middle
Texas,CORPUS CHRISTI ISD,Allen Elementary
Texas,CORPUS CHRISTI ISD,Calk Elementary
Texas,CORPUS CHRISTI ISD,Mary Helen Berlanga Elementary
Texas,CORPUS CHRISTI ISD,Hicks Elementary
Texas,CORPUS CHRISTI ISD,Wynn Seale Metropolitan School Of Design
Texas,CORPUS CHRISTI ISD,Crockett Elementary
Texas,CORPUS CHRISTI ISD,Evans Ses
Texas,CORPUS CHRISTI ISD,Fannin Elementary
Texas,CORPUS CHRISTI ISD,Garcia Elementary
Texas,CORPUS CHRISTI ISD,Gibson Elementary
Texas,CORPUS CHRISTI ISD,Houston Elementary
Texas,CORPUS CHRISTI ISD,Kostoryz Elementary
Texas,CORPUS CHRISTI ISD,Los Encinos Ses
Texas,CORPUS CHRISTI ISD,Shaw Ses
Texas,CORPUS CHRISTI ISD,Meadowbrook Elementary
Texas,CORPUS CHRISTI ISD,Menger Elementary
Texas,CORPUS CHRISTI ISD,Montclair Elementary
Texas,CORPUS CHRISTI ISD,Oak Park Special Emphasis School
Texas,CORPUS CHRISTI ISD,Sanders Elementary
Texas,CORPUS CHRISTI ISD,Schanen Estates Elementary
Texas,CORPUS CHRISTI ISD,Smith Elementary
Texas,CORPUS CHRISTI ISD,Travis Elementary
Texas,CORPUS CHRISTI ISD,Calk-Wilson Elementary
Texas,CORPUS CHRISTI ISD,Windsor Park G/T
Texas,CORPUS CHRISTI ISD,Woodlawn Elementary
Texas,CORPUS CHRISTI ISD,Yeager Elementary
Texas,CORPUS CHRISTI ISD,Zavala Elementary
Texas,CORPUS CHRISTI ISD,Mary Grett School
Texas,CORPUS CHRISTI ISD,Club Estates
Texas,CORPUS CHRISTI ISD,Moore Elementary
Texas,CORPUS CHRISTI ISD,Mireles Elementary
Texas,CORPUS CHRISTI ISD,Galvan Elementary
Texas,CORPUS CHRISTI ISD,Jones Elementary
Texas,CORPUS CHRISTI ISD,Barnes Elementary
Texas,CORPUS CHRISTI ISD,Early Childhood Development Ctr
Texas,CORPUS CHRISTI ISD,Dawson Elementary
Texas,CORPUS CHRISTI ISD,Faye Webb Elementary
Texas,CORPUS CHRISTI ISD,Kolda Elementary
Texas,DRISCOLL ISD,Driscoll Elementary & Middle
Texas,LONDON ISD,London High School 
Texas,LONDON ISD,London Middle
Texas,LONDON ISD,London Elementary
Texas,PORT ARANSAS ISD,Port Aransas High School 
Texas,PORT ARANSAS ISD,Nueces Co Juvenile Justice Alternative Education Programs
Texas,PORT ARANSAS ISD,Brundrett Middle
Texas,PORT ARANSAS ISD,Olsen Elementary
Texas,ROBSTOWN ISD,Robstown Early College High School 
Texas,ROBSTOWN ISD,Nueces Co Juvenile Justice Alternative Education Programs
Texas,ROBSTOWN ISD,Salazar Crossroads Academy
Texas,ROBSTOWN ISD,Seale Junior High
Texas,ROBSTOWN ISD,Solomon P Ortiz Int
Texas,ROBSTOWN ISD,San Pedro Elementary
Texas,ROBSTOWN ISD,Lotspeich Elementary
Texas,ROBSTOWN ISD,Robert Driscoll Jr Elementary
Texas,TULOSO-MIDWAY ISD,Tuloso-Midway High School 
Texas,TULOSO-MIDWAY ISD,Tuloso-Midway Academic Career Center
Texas,TULOSO-MIDWAY ISD,Nueces Co Juvenile Justice Alternative Education Programs
Texas,TULOSO-MIDWAY ISD,Tuloso-Midway Middle
Texas,TULOSO-MIDWAY ISD,Tuloso-Midway Primary
Texas,TULOSO-MIDWAY ISD,Tuloso-Midway Int
Texas,BANQUETE ISD,Banquete High School 
Texas,BANQUETE ISD,Banquete Juvenile Justice Alternative Education Programs
Texas,BANQUETE ISD,Banquete Junior High
Texas,BANQUETE ISD,Banquete Elementary
Texas,FLOUR BLUFF ISD,Flour Bluff High School 
Texas,FLOUR BLUFF ISD,Nueces Co Juvenile Justice Alternative Education Programs
Texas,FLOUR BLUFF ISD,Flour Bluff Junior High
Texas,FLOUR BLUFF ISD,Flour Bluff Elementary
Texas,FLOUR BLUFF ISD,Flour Bluff Primary
Texas,FLOUR BLUFF ISD,Flour Bluff Int
Texas,FLOUR BLUFF ISD,Early Childhood Center
Texas,WEST OSO ISD,West Oso High School 
Texas,WEST OSO ISD,West Oso Isd Juvenile Justice Alternative Education Programs
Texas,WEST OSO ISD,West Oso Junior High
Texas,WEST OSO ISD,Kennedy Elementary
Texas,WEST OSO ISD,West Oso Elementary
Texas,PERRYTON ISD,Perryton High School 
Texas,PERRYTON ISD,Top Of Texas Accelerated Education Center
Texas,PERRYTON ISD,Perryton Junior High
Texas,PERRYTON ISD,Perryton Kinder
Texas,PERRYTON ISD,James L Wright Elementary
Texas,PERRYTON ISD,Edwin F Williams Int
Texas,BOYS RANCH ISD,Boys Ranch High School 
Texas,BOYS RANCH ISD,Starr Academy
Texas,BOYS RANCH ISD,Blakemore Middle
Texas,BOYS RANCH ISD,Mimi Farley Elementary
Texas,VEGA ISD,Vega High School 
Texas,VEGA ISD,Vega Junior High
Texas,VEGA ISD,Vega Elementary
Texas,ADRIAN ISD,Adrian School
Texas,WILDORADO ISD,Wildorado Elementary
Texas,BRIDGE CITY ISD,Bridge City High School 
Texas,BRIDGE CITY ISD,Bridge City Middle
Texas,BRIDGE CITY ISD,Bridge City Elementary
Texas,BRIDGE CITY ISD,Bridge City Int
Texas,ORANGEFIELD ISD,Orangefield High School 
Texas,ORANGEFIELD ISD,Orangefield Junior High
Texas,ORANGEFIELD ISD,Orangefield Elementary
Texas,WEST ORANGE-COVE CISD,West Orange-Stark High School 
Texas,WEST ORANGE-COVE CISD,West Orange-Stark Middle
Texas,WEST ORANGE-COVE CISD,West Orange-Stark Elementary
Texas,WEST ORANGE-COVE CISD,M B North E C Lrn Ctr
Texas,VIDOR ISD,Vidor High School 
Texas,VIDOR ISD,Aim Center High School 
Texas,VIDOR ISD,Vidor Junior High
Texas,VIDOR ISD,Pine Forest Elementary
Texas,VIDOR ISD,Vidor Elementary
Texas,VIDOR ISD,Oak Forest Elementary
Texas,VIDOR ISD,Vidor Middle
Texas,LITTLE CYPRESS-MAURICEVILLE CISD,Lit Cypr-Mrceville High School 
Texas,LITTLE CYPRESS-MAURICEVILLE CISD,Little Cypress Junior High
Texas,LITTLE CYPRESS-MAURICEVILLE CISD,Mauriceville Middle
Texas,LITTLE CYPRESS-MAURICEVILLE CISD,Little Cypress Elementary
Texas,LITTLE CYPRESS-MAURICEVILLE CISD,Mauriceville Elementary
Texas,LITTLE CYPRESS-MAURICEVILLE CISD,Little Cypress Int
Texas,GORDON ISD,Gordon School
Texas,GRAFORD ISD,Graford High School 
Texas,GRAFORD ISD,Graford Elementary
Texas,MINERAL WELLS ISD,Mineral Wells High School 
Texas,MINERAL WELLS ISD,Mineral Wells Academy
Texas,MINERAL WELLS ISD,Mineral Wells Junior High
Texas,MINERAL WELLS ISD,Houston Elementary
Texas,MINERAL WELLS ISD,Lamar Elementary
Texas,MINERAL WELLS ISD,Travis Elementary
Texas,SANTO ISD,Santo High School 
Texas,SANTO ISD,Santo Elementary
Texas,STRAWN ISD,Strawn School
Texas,STRAWN ISD,Mineral Wells/Palo Pinto County Disciplinary Alternative Education Program
Texas,PALO PINTO ISD,Palo Pinto Elementary
Texas,PANOLA CHARTER SCHOOL,Panola Cs
Texas,PANOLA CHARTER SCHOOL,Texas Early College High School 
Texas,PANOLA CHARTER SCHOOL,Panola Early College High School 
Texas,BECKVILLE ISD,Beckville Jr-Sr High School
Texas,BECKVILLE ISD,Beckville Sunset Elementary
Texas,CARTHAGE ISD,Carthage High School 
Texas,CARTHAGE ISD,Carthage Junior High
Texas,CARTHAGE ISD,Baker-Koonce Int
Texas,CARTHAGE ISD,Libby Elementary
Texas,CARTHAGE ISD,Carthage Primary
Texas,GARY ISD,Gary School
Texas,CROSSTIMBERS ACADEMY,Crosstimbers Academy
Texas,POOLVILLE ISD,Poolville High School 
Texas,POOLVILLE ISD,Poolville Junior High
Texas,POOLVILLE ISD,Poolville Elementary
Texas,SPRINGTOWN ISD,Springtown High School 
Texas,SPRINGTOWN ISD,Springtown Middle
Texas,SPRINGTOWN ISD,Springtown Elementary
Texas,SPRINGTOWN ISD,Springtown Reno Elementary
Texas,SPRINGTOWN ISD,Springtown Int
Texas,SPRINGTOWN ISD,Goshen Creek Elementary
Texas,WEATHERFORD ISD,Weatherford High School 
Texas,WEATHERFORD ISD,Hall Middle
Texas,WEATHERFORD ISD,Tison Middle
Texas,WEATHERFORD ISD,Crockett Elementary
Texas,WEATHERFORD ISD,Wright Elementary
Texas,WEATHERFORD ISD,Curtis Elementary
Texas,WEATHERFORD ISD,Austin Elementary
Texas,WEATHERFORD ISD,Martin Elementary
Texas,WEATHERFORD ISD,Seguin Elementary
Texas,WEATHERFORD ISD,Ikard Elementary
Texas,MILLSAP ISD,Millsap High School 
Texas,MILLSAP ISD,Millsap Middle
Texas,MILLSAP ISD,Millsap Elementary
Texas,ALEDO ISD,Aledo High School 
Texas,ALEDO ISD,Don R Daniel Ninth Grade Campus
Texas,ALEDO ISD,Aledo Middle
Texas,ALEDO ISD,Vandagriff Elementary
Texas,ALEDO ISD,Coder Elementary
Texas,ALEDO ISD,Stuard Elementary
Texas,ALEDO ISD,Mccall Elementary
Texas,ALEDO ISD,Walsh Elementary
Texas,ALEDO ISD,Mcanally Int
Texas,PEASTER ISD,Peaster High School 
Texas,PEASTER ISD,Peaster Middle
Texas,PEASTER ISD,Peaster Elementary
Texas,BROCK ISD,Brock High School 
Texas,BROCK ISD,Brock Junior High
Texas,BROCK ISD,Brock Elementary
Texas,GARNER ISD,Garner Elementary
Texas,BOVINA ISD,Bovina High School 
Texas,BOVINA ISD,Bovina Middle
Texas,BOVINA ISD,Bovina Elementary
Texas,FARWELL ISD,Farwell High School 
Texas,FARWELL ISD,Farwell Junior High
Texas,FARWELL ISD,Farwell Elementary
Texas,FRIONA ISD,Friona High School 
Texas,FRIONA ISD,Friona Junior High
Texas,FRIONA ISD,Friona Elementary
Texas,FRIONA ISD,Friona Primary
Texas,LAZBUDDIE ISD,Lazbuddie School
Texas,BUENA VISTA ISD,Buena Vista School
Texas,FORT STOCKTON ISD,Fort Stockton High School 
Texas,FORT STOCKTON ISD,Fort Stockton Middle
Texas,FORT STOCKTON ISD,Int
Texas,FORT STOCKTON ISD,Alamo Elementary
Texas,FORT STOCKTON ISD,Apache Elementary
Texas,IRAAN-SHEFFIELD ISD,Iraan High School 
Texas,IRAAN-SHEFFIELD ISD,Challenge High School  Sheffield
Texas,IRAAN-SHEFFIELD ISD,Iraan Junior High
Texas,IRAAN-SHEFFIELD ISD,Iraan Elementary
Texas,BIG SANDY ISD,Big Sandy School
Texas,GOODRICH ISD,Goodrich High School 
Texas,GOODRICH ISD,Goodrich Middle
Texas,GOODRICH ISD,Goodrich Elementary
Texas,CORRIGAN-CAMDEN ISD,Corrigan-Camden High School 
Texas,CORRIGAN-CAMDEN ISD,Corrigan-Camden Junior High
Texas,CORRIGAN-CAMDEN ISD,Corrigan-Camden Elementary
Texas,LEGGETT ISD,Leggett High School 
Texas,LEGGETT ISD,Leggett Elementary
Texas,LIVINGSTON ISD,Livingston High School 
Texas,LIVINGSTON ISD,Livingston High School  Academy
Texas,LIVINGSTON ISD,Livingston Junior High
Texas,LIVINGSTON ISD,Livingston Int
Texas,LIVINGSTON ISD,Timber Creek Elementary
Texas,LIVINGSTON ISD,Pine Ridge Elementary
Texas,LIVINGSTON ISD,Cedar Grove Elementary
Texas,ONALASKA ISD,Onalaska Jr/Sr High
Texas,ONALASKA ISD,Onalaska Elementary
Texas,AMARILLO ISD,Amarillo High School 
Texas,AMARILLO ISD,Caprock High School 
Texas,AMARILLO ISD,Amarillo Area Ctr For Advanced Lrn
Texas,AMARILLO ISD,Palo Duro High School 
Texas,AMARILLO ISD,Tascosa High School 
Texas,AMARILLO ISD,Austin Middle
Texas,AMARILLO ISD,Bowie Middle
Texas,AMARILLO ISD,Crockett Middle
Texas,AMARILLO ISD,Fannin Middle
Texas,AMARILLO ISD,Houston Middle
Texas,AMARILLO ISD,Mann Middle
Texas,AMARILLO ISD,Travis Middle
Texas,AMARILLO ISD,Bonham Middle
Texas,AMARILLO ISD,Lorenzo De Zavala Middle
Texas,AMARILLO ISD,Johnny N Allen-6Th Grade Campus
Texas,AMARILLO ISD,Bowie 6Th Grade Campus
Texas,AMARILLO ISD,Travis 6Th Grade Campus
Texas,AMARILLO ISD,Avondale Elementary
Texas,AMARILLO ISD,Belmar Elementary
Texas,AMARILLO ISD,Bivins Elementary
Texas,AMARILLO ISD,Coronado Elementary
Texas,AMARILLO ISD,Eastridge Elementary
Texas,AMARILLO ISD,Emerson Elementary
Texas,AMARILLO ISD,Forest Hill Elementary
Texas,AMARILLO ISD,Glenwood Elementary
Texas,AMARILLO ISD,Hamlet Elementary
Texas,AMARILLO ISD,Carver Early Childhood Academy
Texas,AMARILLO ISD,Humphrey'S Highland Elementary
Texas,AMARILLO ISD,Lamar Elementary
Texas,AMARILLO ISD,Landergin Elementary
Texas,AMARILLO ISD,Lawndale Elementary
Texas,AMARILLO ISD,Lee Elementary
Texas,AMARILLO ISD,Oak Dale Elementary
Texas,AMARILLO ISD,Olsen Park Elementary
Texas,AMARILLO ISD,Paramount Terrace Elementary
Texas,AMARILLO ISD,Pleasant Valley Elementary
Texas,AMARILLO ISD,Ridgecrest Elementary
Texas,AMARILLO ISD,Rogers Elementary
Texas,AMARILLO ISD,Sanborn Elementary
Texas,AMARILLO ISD,San Jacinto Elementary
Texas,AMARILLO ISD,South Georgia Elementary
Texas,AMARILLO ISD,South Lawn Elementary
Texas,AMARILLO ISD,Sunrise Elementary
Texas,AMARILLO ISD,Western Plateau Elementary
Texas,AMARILLO ISD,Whittier Elementary
Texas,AMARILLO ISD,Wills Elementary
Texas,AMARILLO ISD,Mesa Verde Elementary
Texas,AMARILLO ISD,Wolflin Elementary
Texas,AMARILLO ISD,North Heights Alter
Texas,AMARILLO ISD,Puckett Elementary
Texas,AMARILLO ISD,Sleepy Hollow Elementary
Texas,AMARILLO ISD,Windsor Elementary
Texas,AMARILLO ISD,Woodlands Elementary
Texas,AMARILLO ISD,Tradewind Elementary
Texas,AMARILLO ISD,Carver Elementary Academy
Texas,AMARILLO ISD,Homebound
Texas,RIVER ROAD ISD,River Road High School 
Texas,RIVER ROAD ISD,North Heights Alter
Texas,RIVER ROAD ISD,Rolling Hills Elementary
Texas,RIVER ROAD ISD,River Road Middle
Texas,RIVER ROAD ISD,Willow Vista Int
Texas,HIGHLAND PARK ISD,Highland Park High School 
Texas,HIGHLAND PARK ISD,Highland Park Middle
Texas,HIGHLAND PARK ISD,Highland Park Elementary
Texas,BUSHLAND ISD,Bushland High School 
Texas,BUSHLAND ISD,Bushland Middle
Texas,BUSHLAND ISD,Bushland Elementary
Texas,MARFA ISD,Marfa Schools
Texas,PRESIDIO ISD,Presidio High School 
Texas,PRESIDIO ISD,Lucy Rede Franco Middle
Texas,PRESIDIO ISD,Presidio Elementary
Texas,RAINS ISD,Rains High School 
Texas,RAINS ISD,Rains Junior High
Texas,RAINS ISD,Rains Int
Texas,RAINS ISD,Rains Elementary
Texas,CANYON ISD,Canyon High School 
Texas,CANYON ISD,Randall High School 
Texas,CANYON ISD,Youth Ctr Of High Plains
Texas,CANYON ISD,Midway Alternative High School 
Texas,CANYON ISD,Canyon Junior High
Texas,CANYON ISD,Westover Park Junior High
Texas,CANYON ISD,Gene Howe Elementary
Texas,CANYON ISD,Sundown Lane Elementary
Texas,CANYON ISD,Lakeview Elementary
Texas,CANYON ISD,Arden Road Elementary
Texas,CANYON ISD,Crestview Elementary
Texas,CANYON ISD,Reeves-Hinger Elementary
Texas,CANYON ISD,Greenways Int
Texas,CANYON ISD,Canyon Int
Texas,CANYON ISD,City View Elementary
Texas,CANYON ISD,Hillside Elementary
Texas,REAGAN COUNTY ISD,Reagan County High School 
Texas,REAGAN COUNTY ISD,Reagan County Middle
Texas,REAGAN COUNTY ISD,Reagan County Elementary
Texas,BIG SPRINGS CHARTER SCHOOL,Big Springs Charter School
Texas,BIG SPRINGS CHARTER SCHOOL,Hill Country Youth Ranch
Texas,LEAKEY ISD,Leakey School
Texas,AVERY ISD,Avery High School 
Texas,AVERY ISD,Avery Middle
Texas,AVERY ISD,Avery Elementary
Texas,RIVERCREST ISD,Rivercrest High School 
Texas,RIVERCREST ISD,Rivercrest Junior High
Texas,RIVERCREST ISD,Rivercrest Elementary
Texas,CLARKSVILLE ISD,Clarksville Middle And High School 
Texas,CLARKSVILLE ISD,Cheatham Elementary
Texas,DETROIT ISD,Detroit High School 
Texas,DETROIT ISD,Detroit Junior High
Texas,DETROIT ISD,Detroit Elementary
Texas,PECOS-BARSTOW-TOYAH ISD,Pecos High School 
Texas,PECOS-BARSTOW-TOYAH ISD,Crockett Middle
Texas,PECOS-BARSTOW-TOYAH ISD,Pecos Kind
Texas,PECOS-BARSTOW-TOYAH ISD,Austin Elementary
Texas,PECOS-BARSTOW-TOYAH ISD,Haynes Elementary
Texas,BALMORHEA ISD,Balmorhea School
Texas,AUSTWELL-TIVOLI ISD,Austwell-Tivoli High School 
Texas,AUSTWELL-TIVOLI ISD,Austwell-Tivoli Elementary
Texas,WOODSBORO ISD,Woodsboro High School 
Texas,WOODSBORO ISD,Woodsboro Elementary
Texas,REFUGIO ISD,Refugio High School 
Texas,REFUGIO ISD,Refugio Junior High
Texas,REFUGIO ISD,Refugio Elementary
Texas,MIAMI ISD,Miami School
Texas,BREMOND ISD,Bremond High School 
Texas,BREMOND ISD,Bremond Middle
Texas,BREMOND ISD,Bremond Elementary
Texas,CALVERT ISD,Calvert School
Texas,FRANKLIN ISD,Franklin High School 
Texas,FRANKLIN ISD,Franklin Middle
Texas,FRANKLIN ISD,Roland Reynolds Elementary
Texas,HEARNE ISD,Hearne High School 
Texas,HEARNE ISD,Hearne Junior High
Texas,HEARNE ISD,Hearne Elementary
Texas,MUMFORD ISD,Mumford High School 
Texas,MUMFORD ISD,Mumford Elementary
Texas,ROCKWALL ISD,Rockwall High School 
Texas,ROCKWALL ISD,Rockwall Quest Academy
Texas,ROCKWALL ISD,Rockwall-Heath High School 
Texas,ROCKWALL ISD,Gene Burton College And Career Academy
Texas,ROCKWALL ISD,J W Williams Middle
Texas,ROCKWALL ISD,Maurine Cain Middle
Texas,ROCKWALL ISD,Herman E Utley Middle
Texas,ROCKWALL ISD,Virginia Reinhardt Elementary
Texas,ROCKWALL ISD,Howard Dobbs Elementary
Texas,ROCKWALL ISD,Amanda Rochell Elementary
Texas,ROCKWALL ISD,Doris Cullins-Lake Pointe Elementary
Texas,ROCKWALL ISD,Amy Parks-Heath Elementary
Texas,ROCKWALL ISD,Nebbie Williams Elementary
Texas,ROCKWALL ISD,Dorothy Smith Pullen Elementary
Texas,ROCKWALL ISD,Dorris A Jones Elementary
Texas,ROCKWALL ISD,Grace Hartman Elementary
Texas,ROCKWALL ISD,Ouida Springer
Texas,ROCKWALL ISD,Celia Hays Elementary
Texas,ROCKWALL ISD,Sharon Shannon Elementary
Texas,ROCKWALL ISD,Billie Stevenson Elementary
Texas,ROCKWALL ISD,Linda Lyon Elementary
Texas,ROYSE CITY ISD,Royse City High School 
Texas,ROYSE CITY ISD,Royse City Middle
Texas,ROYSE CITY ISD,Ruth Cherry Int
Texas,ROYSE CITY ISD,Harry H Herndon
Texas,ROYSE CITY ISD,Davis Elementary
Texas,ROYSE CITY ISD,Anita Scott Elementary
Texas,ROYSE CITY ISD,W R (Bill) Fort Elementary
Texas,ROYSE CITY ISD,Miss May Vernon Elementary
Texas,BALLINGER ISD,Ballinger High School 
Texas,BALLINGER ISD,Fairview Accelerated
Texas,BALLINGER ISD,Fairview Accelerated
Texas,BALLINGER ISD,Ballinger Junior High
Texas,BALLINGER ISD,Ballinger Elementary
Texas,MILES ISD,Miles High School 
Texas,MILES ISD,Fairview Accelerated
Texas,MILES ISD,Fairview Disciplinary Alternative Education Program
Texas,MILES ISD,Miles Elementary
Texas,WINTERS ISD,Winters High School 
Texas,WINTERS ISD,Winters Junior High
Texas,WINTERS ISD,Winters Elementary
Texas,OLFEN ISD,Olfen School
Texas,OLFEN ISD,Veribest Special Programs
Texas,OLFEN ISD,Wall Special Programs
Texas,OLFEN ISD,Fairview Special Programs
Texas,HENDERSON ISD,Henderson High School 
Texas,HENDERSON ISD,Henderson Middle
Texas,HENDERSON ISD,Monnie Meyer Wylie Primary
Texas,HENDERSON ISD,Northside Elementary
Texas,HENDERSON ISD,William E Wylie Elementary
Texas,LANEVILLE ISD,Laneville School
Texas,LEVERETTS CHAPEL ISD,Leveretts Chapel High School 
Texas,LEVERETTS CHAPEL ISD,Leveretts Chapel Junior High
Texas,LEVERETTS CHAPEL ISD,Leveretts Chapel Elementary
Texas,MOUNT ENTERPRISE ISD,Mt Enterprise High School 
Texas,MOUNT ENTERPRISE ISD,Mt Enterprise Elementary
Texas,OVERTON ISD,Overton High School 
Texas,OVERTON ISD,Overton Elementary
Texas,TATUM ISD,Tatum High School 
Texas,TATUM ISD,Tatum Middle
Texas,TATUM ISD,Tatum Elementary
Texas,TATUM ISD,Tatum Primary
